ID_election,ID_user,ID_Candidate,firstname,lastname,gender,year_of_birth,age,zip,city,country,language,ID_party,party_short,ID_party_REC,party_REC,ID_district,district,incumbent,elected,ID_civil_status,civil_status,ID_denomination,denomination,ID_education,education,ID_employment,employment,occupation
95,544,558,Werner,Riesen,m,1947,68,1800,Vevey,Schweiz,fr_CH,18800005735,SVP,3,SVP,18800000022,Waadt,0,0,,,,,,,,,Constructeur de machines
95,553,567,Claude-Alain,Voiblet,m,1963,52,1004,Lausanne,Schweiz,fr_CH,18800005735,SVP,3,SVP,18800000022,Waadt,0,0,,,,,,,,,"Coordinateur, Vice-président UDC CH"
95,1551,1686,Catherine,Buchet,f,1963,52,1832,Villard-sur-Chamby,Schweiz,fr_CH,18800005735,SVP,3,SVP,18800000022,Waadt,0,0,2,Verheiratet,2,Protestantisch,13,Universität oder ETH,1,Selbstständig erwerbend,Consultante en Ressources Humaines
95,1578,1736,Konrad,Langhart,m,1963,52,8477,Oberstammheim,Schweiz,de_CH,18800001191,SVP,3,SVP,18800000024,Zürich,0,0,,,,,,,1,Selbstständig erwerbend,Ingenieur Agronom FH / Landwirt
95,1753,1918,Mauro,Tuena,m,1972,43,8049,Zürich,Schweiz,de_CH,18800001191,SVP,3,SVP,18800000024,Zürich,0,0,,,,,,,,,Computer - Techniker
95,1900,2096,Barbara,Steinemann,f,1976,39,8105,Watt-Regensdorf,Schweiz,de_CH,18800001191,SVP,3,SVP,18800000024,Zürich,0,0,,,,,13,Universität oder ETH,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),lic. iur.
95,2575,2821,Claudio,Zanetti,m,1967,48,8625,Gossau,Schweiz,de_CH,18800001191,SVP,3,SVP,18800000024,Zürich,0,0,2,Verheiratet,3,Römisch-katholisch,13,Universität oder ETH,1,Selbstständig erwerbend,lic.iur.
95,2607,2856,Natalie,Rickli,f,1976,39,8400,Winterthur,Schweiz,de_CH,18800001191,SVP,3,SVP,18800000024,Zürich,1,0,,,3,Römisch-katholisch,5,Berufslehre oder Berufsschule,3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),Partner Relation Manager
95,2610,2859,Daniel,Oswald,m,1965,50,8404,Winterthur,Schweiz,de_CH,18800001191,SVP,3,SVP,18800000024,Zürich,0,0,2,Verheiratet,2,Protestantisch,12,Fachhochschule oder Technikum,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Projektleiter
95,2666,2921,Stefan,Krebs,m,1969,46,8330,Pfäffikon,Schweiz,de_CH,18800001191,SVP,3,SVP,18800000024,Zürich,0,0,2,Verheiratet,2,Protestantisch,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",1,Selbstständig erwerbend,Eidg. dipl. Elektroinstallateur
95,2713,2977,Bruno,Walliser,m,1966,49,8604,Volketswil,Schweiz,de_CH,18800001191,SVP,3,SVP,18800000024,Zürich,0,0,8,In Partnerschaft,3,Römisch-katholisch,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",1,Selbstständig erwerbend,Eidg. dipl. Kaminfegermeister
95,2723,2989,Jacqueline,Hofer,f,1969,46,8600,Dübendorf,Schweiz,de_CH,18800001191,SVP,3,SVP,18800000024,Zürich,0,0,,,,,,,,,Unternehmerin
95,2821,3091,Ruth,Frei,f,1958,57,8636,Wald,Schweiz,de_CH,18800001191,SVP,3,SVP,18800000024,Zürich,0,0,2,Verheiratet,2,Protestantisch,,,,,Bäuerin / Pflegefachfrau
95,3270,3552,Marco,Chiesa,m,1974,41,6977,Ruvigliana (Lugano),Schweiz,it_CH,18800026233,SVP,3,SVP,18800000019,Tessin,0,0,,,,,,,,,Economista
95,3272,3554,Lara,Filippini,f,1983,32,6802,Rivera (Monteceneri),Schweiz,it_CH,18800026233,SVP,3,SVP,18800000019,Tessin,0,0,,,,,,,,,"Lic. in Comunicazione d'impresa, media ed organizzazioni complesse"
95,3294,3576,Pierre,Rusconi,m,1949,66,6924,Sorengo,Schweiz,it_CH,18800026233,SVP,3,SVP,18800000019,Tessin,1,0,,,,,,,,,Fiduciario finanziario
95,3316,3598,Orlando,Del Don,m,1956,59,6500,Bellinzona,Schweiz,it_CH,18800026233,SVP,3,SVP,18800000019,Tessin,0,0,,,,,,,,,Medico spec. FMH Psichiatria
95,3321,3603,Piergiorgio,Fornera,m,1955,60,6612,Ascona,Schweiz,it_CH,18800026233,SVP,3,SVP,18800000019,Tessin,0,0,,,,,,,,,
95,3341,3623,Gabriele,Pinoja,m,1961,54,6622,Ronco sopra Ascona,Schweiz,it_CH,18800026233,SVP,3,SVP,18800000019,Tessin,0,0,,,,,,,,,Broker assicurativo
95,3369,3673,Tony,Graber,m,1961,54,6247,Schötz,Schweiz,de_CH,18800001163,SVP,3,SVP,18800000011,Luzern,0,0,,,,,,,,,Landwirt
95,3379,3683,Vroni ,Thalmann-Bieri,f,1969,46,6173,Flühli,Schweiz,de_CH,18800001163,SVP,3,SVP,18800000011,Luzern,0,0,2,Verheiratet,3,Römisch-katholisch,5,Berufslehre oder Berufsschule,3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),Bäuerin / Sozialvorsteherin Gemeinde Flühli-Sörenberg / Erwachsenenkurse für Office Produkte und Win
95,3782,4133,Fabienne,Despot,f,1965,50,1800,Vevey,Schweiz,fr_CH,18800005735,SVP,3,SVP,18800000022,Waadt,0,0,,,,,,,,,Ingénieur chimiste
95,4069,4496,Yves,Nidegger,m,1957,58,1206,Genève,Schweiz,fr_CH,18800005666,SVP,3,SVP,18800000007,Genf,1,0,,,,,,,,,Avocat
95,4159,4611,Hansjörg,Walter,m,1951,64,9545,Wängi,Schweiz,de_CH,18800001175,SVP,3,SVP,18800000020,Thurgau,1,0,1,Ledig,2,Protestantisch,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",1,Selbstständig erwerbend,Meisterlandwirt
95,4161,4613,Verena,Herzog,f,1956,59,8500,Frauenfeld,Schweiz,de_CH,18800001175,SVP,3,SVP,18800000020,Thurgau,1,0,2,Verheiratet,2,Protestantisch,,,,,Geschäftsfrau
95,4213,4686,Andrea,Geissbühler,f,1976,39,3323,Bäriswil,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,1,0,2,Verheiratet,2,Protestantisch,9,"Maturitätsschule, Gymnasium oder Seminar",6,Hausfrau oder Hausmann (nur wenn unter 65),Nationalrätin
95,4221,4694,Béatrice,Struchen,f,1961,54,3272,Epsach,Schweiz,fr_CH,18800001115,SVP,3,SVP,18800000005,Bern,0,0,2,Verheiratet,2,Protestantisch,7,Handelsschule oder Handelsdiplom,1,Selbstständig erwerbend,Bäuerin (Handelsdiplom)
95,4224,4697,Adrian,Amstutz,m,1953,62,3657,Sigriswil,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,1,0,2,Verheiratet,2,Protestantisch,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",12,Keine Antwort,Unternehmer
95,4228,4701,Andreas,Aebi,m,1958,57,3473,Alchenstorf,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,1,0,2,Verheiratet,2,Protestantisch,,,1,Selbstständig erwerbend,"Eidg. dipl. Landwirt, Lehrlingsausbildner, Unternehmer"
95,4231,4704,Peter,Brand,m,1958,57,3053,Münchenbuchsee,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,0,0,2,Verheiratet,2,Protestantisch,13,Universität oder ETH,1,Selbstständig erwerbend,Notar
95,4234,4707,Thomas,Fuchs,m,1966,49,3018,Niederbottigen,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,0,0,1,Ledig,2,Protestantisch,,,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Betriebswirtschafter HF
95,4235,4708,Samuel,Graber,m,1960,55,3623,Horrenbach,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,0,0,2,Verheiratet,1,Keine Angabe,,,1,Selbstständig erwerbend,Bergbauer
95,4243,4716,Werner,Salzmann,m,1962,53,3317,Mülchi,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,0,0,2,Verheiratet,2,Protestantisch,12,Fachhochschule oder Technikum,3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),Chefexperte Landwirtschaft und Präsident SVP Kanton Bern
95,4245,4718,Erich,von Siebenthal,m,1958,57,3780,Gstaad,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,1,0,,,,,,,,,Bergbauer/Betriebsleiter Bergbahn Wasserngrat
95,4358,4892,Eric,Leyvraz,m,1946,69,1242,Peissy,Schweiz,fr_CH,18800005666,SVP,3,SVP,18800000007,Genf,0,0,,,,,,,,,Vigneron-encaveur
95,4493,5031,Heinrich,Ueberwasser,m,1957,58,4125,Riehen,Schweiz,de_CH,18800001495,SVP,3,SVP,18800000004,Basel-Stadt,0,0,2,Verheiratet,2,Protestantisch,,,,,Advokat
95,4677,5293,Lukas,Reimann,m,1982,33,9500,Wil,Schweiz,de_CH,18800003976,SVP,3,SVP,18800000018,St.Gallen,1,0,,,3,Römisch-katholisch,13,Universität oder ETH,3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),"Jurist MLaw, Mitarbeiter Anwaltskanzlei"
95,4969,5677,Felix,Müri,m,1958,57,6020,Emmenbrücke,Schweiz,de_CH,18800001163,SVP,3,SVP,18800000011,Luzern,1,0,2,Verheiratet,3,Römisch-katholisch,,,1,Selbstständig erwerbend,Unternehmer
95,4970,5680,Christian,Werner,m,1984,31,4600,Olten,Schweiz,de_CH,18800001364,SVP,3,SVP,18800000017,Solothurn,0,0,1,Ledig,2,Protestantisch,13,Universität oder ETH,1,Selbstständig erwerbend,Selbständiger Rechtsanwalt
95,5198,5960,Jean-François,Rime,m,1950,65,1630,Bulle,Schweiz,fr_CH,18800005665,SVP,3,SVP,18800000006,Freiburg,1,0,2,Verheiratet,3,Römisch-katholisch,13,Universität oder ETH,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Industriel
95,5202,5964,Pierre-André,Page,m,1960,55,1553,Châtonnaye,Schweiz,fr_CH,18800005665,SVP,3,SVP,18800000006,Freiburg,0,0,,,,,,,,,Maître-agriculteur
95,5266,6030,Patrick,Walder,m,1987,28,8600,Dübendorf,Schweiz,de_CH,18800001191,SVP,3,SVP,18800000024,Zürich,0,0,1,Ledig,2,Protestantisch,5,Berufslehre oder Berufsschule,,,Treuhänder/Gemeinderat
95,5283,6115,Sebastian,Frehner,m,1973,42,4051,Basel,Schweiz,de_CH,18800001495,SVP,3,SVP,18800000004,Basel-Stadt,1,0,2,Verheiratet,2,Protestantisch,13,Universität oder ETH,1,Selbstständig erwerbend,"Unternehmer, Jurist"
95,5294,6127,Gregor,Rutz,m,1972,43,8044,Zürich,Schweiz,de_CH,18800001191,SVP,3,SVP,18800000024,Zürich,1,0,,,,,,,,,"lic. iur., Unternehmer"
95,5551,6407,Thomas,de Courten,m,1966,49,4497,Rünenberg,Schweiz,de_CH,18800003108,SVP,3,SVP,18800000003,Basel-Landschaft,1,0,5,Getrennt,3,Römisch-katholisch,12,Fachhochschule oder Technikum,1,Selbstständig erwerbend,Betriebsökonom / Unternehmer / Verwaltungsrat
95,5707,6595,Marcel,Dettling,m,1981,34,8843,Oberiberg,Schweiz,de_CH,18800001465,SVP,3,SVP,18800000016,Schwyz,0,0,2,Verheiratet,3,Römisch-katholisch,,,,,Landwirt
95,5724,6612,Karl,Bachmann,m,1953,62,91700,Trnava,Kroatien,de_CH,18800003108,SVP,3,SVP,18800000003,Basel-Landschaft,0,0,,,,,,,,,Rettungssanitäter
95,5732,6620,Thomas,Aeschi,m,1979,36,6340,Baar,Schweiz,de_CH,18800005475,SVP,3,SVP,18800000025,Zug,1,0,,,,,,,,,"lic.oec.HSG, Harvard MPA, Unternehmensberater"
95,5740,6628,Heinz,Keller,m,1944,71,9999,Lonnavale,Australien,de_CH,18800003108,SVP,3,SVP,18800000003,Basel-Landschaft,0,0,,,,,,,,,Ing. HTL
95,5778,6685,Vico,Zahnd,m,1980,35,9543,St. Margarethen,Schweiz,de_CH,18800001175,SVP,3,SVP,18800000020,Thurgau,0,0,8,In Partnerschaft,,,12,Fachhochschule oder Technikum,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),dipl. Bauingenieur FH
95,5965,6974,Walter,Wobmann,m,1957,58,5014,Gretzenbach,Schweiz,de_CH,18800001364,SVP,3,SVP,18800000017,Solothurn,1,0,,,,,,,,,Technischer Kaufmann (Werkzeugbranche)
95,6034,7066,Guy,Parmelin,m,1959,56,1183,Bursins,Schweiz,fr_CH,18800005735,SVP,3,SVP,18800000022,Waadt,1,0,2,Verheiratet,2,Protestantisch,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",1,Selbstständig erwerbend,Maître agriculteur-viticulteur
95,6066,7103,Jean-Charles,Legrix,m,1962,53,2300,La Chaux-de-Fonds,Schweiz,fr_CH,18800005733,SVP,3,SVP,18800000012,Neuenburg,0,0,2,Verheiratet,6,Andere christliche Gemeinschaften,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Conseiller communal et député
95,6073,7111,Maximilian,Reimann,m,1942,73,5073,Gipf-Oberfrick,Schweiz,de_CH,18800004766,SVP,3,SVP,18800000000,Aargau,1,0,,,,,,,,,Finanzjurist
95,6123,7163,Stefanie,Heimgartner,f,1987,28,5400,Baden,Schweiz,de_CH,18800004766,SVP,3,SVP,18800000000,Aargau,0,0,1,Ledig,3,Römisch-katholisch,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",5,Im Familienbetrieb mitarbeitend,Eidg. dipl. Betriebsleiterin Strassentransport
95,6147,7187,Ulrich,Giezendanner,m,1953,62,4852,Rothrist,Schweiz,de_CH,18800004766,SVP,3,SVP,18800000000,Aargau,1,0,3,Verwitwet,2,Protestantisch,,,5,Im Familienbetrieb mitarbeitend,Unternehmer
95,6148,7188,Luzi,Stamm,m,1952,63,5400,Baden,Schweiz,de_CH,18800004766,SVP,3,SVP,18800000000,Aargau,1,0,,,,,,,,,Rechtsanwalt/Ökonom
95,6153,7193,Sylvia,Flückiger-Bäni,f,1952,63,5040,Schöftland,Schweiz,de_CH,18800004766,SVP,3,SVP,18800000000,Aargau,1,0,,,,,,,,,Unternehmerin
95,6154,7195,Hansjörg,Knecht,m,1960,55,5325,Leibstadt,Schweiz,de_CH,18800004766,SVP,3,SVP,18800000000,Aargau,1,0,2,Verheiratet,3,Römisch-katholisch,,,,,Müllerei-Unternehmer
95,6195,7248,Thomas,Hurter,m,1963,52,8200,Schaffhausen,Schweiz,de_CH,18800004658,SVP,3,SVP,18800000015,Schaffhausen,1,0,2,Verheiratet,2,Protestantisch,13,Universität oder ETH,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Pilot
95,6202,7255,Roland F.,Borer,m,1951,64,4703,Kestenholz (SO),Schweiz,de_CH,18800001364,SVP,3,SVP,18800000017,Solothurn,1,0,,,,,14,Anderer Bildungsabschluss,1,Selbstständig erwerbend,Unternehmer / Unternehmensberater
95,6205,7258,Adrian,Risi,m,1962,53,6300,Zug,Schweiz,de_CH,18800005475,SVP,3,SVP,18800000025,Zug,0,0,,,,,,,,,"dipl. Betriebsökonom FH, Produktionsleiter"
95,6207,7260,Philip C.,Brunner,m,1955,60,6300,Zug,Schweiz,de_CH,18800005475,SVP,3,SVP,18800000025,Zug,0,0,2,Verheiratet,2,Protestantisch,12,Fachhochschule oder Technikum,1,Selbstständig erwerbend,"Selbst. Unternehmer, Hotelier, Kantonsrat"
95,6343,7494,Pirmin,Schwander,m,1961,54,8853,Lachen,Schweiz,de_CH,18800001465,SVP,3,SVP,18800000016,Schwyz,1,0,2,Verheiratet,4,Christ-katholisch,13,Universität oder ETH,1,Selbstständig erwerbend,Unternehmer
95,7199,8595,Christof,Hartmann,m,1976,39,8880,Walenstadt,Schweiz,de_CH,18800003976,SVP,3,SVP,18800000018,St.Gallen,0,0,2,Verheiratet,3,Römisch-katholisch,9,"Maturitätsschule, Gymnasium oder Seminar",2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),"Bankangestellter, Gemeinderat, Kantonsrat"
95,7216,8614,Linus,Thalmann,m,1968,47,9533,Dietschwil,Schweiz,de_CH,18800003976,SVP,3,SVP,18800000018,St.Gallen,0,0,2,Verheiratet,3,Römisch-katholisch,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",1,Selbstständig erwerbend,Gastrounternehmer
95,7551,9005,Kurt,Baumann,m,1958,57,8370,Sirnach,Schweiz,de_CH,18800001175,SVP,3,SVP,18800000020,Thurgau,0,0,2,Verheiratet,2,Protestantisch,12,Fachhochschule oder Technikum,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Gemeindepräsident
95,8607,10175,Patrick,Hafner,m,1965,50,4053,Basel,Schweiz,de_CH,18800001495,SVP,3,SVP,18800000004,Basel-Stadt,0,0,1,Ledig,2,Protestantisch,13,Universität oder ETH,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Dozent FH
95,8687,10263,Eduard,Rutschmann,m,1953,62,4125,Riehen,Schweiz,de_CH,18800001495,SVP,3,SVP,18800000004,Basel-Stadt,0,0,5,Getrennt,2,Protestantisch,5,Berufslehre oder Berufsschule,1,Selbstständig erwerbend,Sicherheitsberater
95,9782,11783,Erich,Hess,m,1981,34,3001,Bern,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,0,0,1,Ledig,,,5,Berufslehre oder Berufsschule,,,Lastwagenführer
95,10062,12112,Thomas,Schärli,m,1979,36,6014,Luzern,Schweiz,de_CH,18800001163,SVP,3,SVP,18800000011,Luzern,0,0,8,In Partnerschaft,3,Römisch-katholisch,10,"Höhere Fachschule (Krankenpflegeschule, Schule für Sozialarbeit etc.)",2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Elektromonteur/ Eidg. Techn. Kaufmann
95,10064,12114,Peter,With,m,1972,43,6015,Luzern,Schweiz,de_CH,18800001163,SVP,3,SVP,18800000011,Luzern,0,0,2,Verheiratet,2,Protestantisch,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",1,Selbstständig erwerbend,"Unternehmer, Grossstadtrat"
95,10187,12264,Eric,Bertinat,m,1956,59,1203,Genève,Schweiz,fr_CH,18800005666,SVP,3,SVP,18800000007,Genf,0,0,2,Verheiratet,3,Römisch-katholisch,6,Diplommittellschule oder allgemeinbildende Schule,3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),Secrétaire général
95,10191,12268,Patrick,Lussi,m,1950,65,1212,Grand-Lancy,Schweiz,fr_CH,18800005666,SVP,3,SVP,18800000007,Genf,0,0,4,Geschieden,3,Römisch-katholisch,13,Universität oder ETH,1,Selbstständig erwerbend,Consultant en sécurité
95,10194,12271,Christo,Ivanov,m,1959,56,1206,Genève,Schweiz,fr_CH,18800005666,SVP,3,SVP,18800000007,Genf,0,0,,,,,,,,,Chef d'entreprise
95,10200,12280,Céline,Amaudruz,f,1979,36,1206,Genève,Schweiz,fr_CH,18800005666,SVP,3,SVP,18800000007,Genf,1,0,1,Ledig,2,Protestantisch,13,Universität oder ETH,3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),Gestionnaire de fortune
95,11851,14417,Albert,Rösti,m,1967,48,3661,Uetendorf,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,1,0,2,Verheiratet,2,Protestantisch,13,Universität oder ETH,1,Selbstständig erwerbend,Dr. Ing. Agr. ETH
95,11975,14579,Christian,Hadorn,m,1954,61,3367,Ochlenberg,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,0,0,2,Verheiratet,2,Protestantisch,2,Primarschule oder Realschule,1,Selbstständig erwerbend,Unternehmer
95,11985,14592,Alfred,Bärtschi,m,1965,50,3432,Lützelflüh-Goldbach,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,0,0,2,Verheiratet,2,Protestantisch,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",1,Selbstständig erwerbend,eidg. dipl. Landwirt
95,12007,14615,Nadja,Pieren,f,1980,35,3400,Burgdorf,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,1,0,1,Ledig,4,Christ-katholisch,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",1,Selbstständig erwerbend,"Führungsfachfrau eidg. FA, dipl. Kleinkindererzieherin"
95,12025,14650,Lars,Guggisberg,m,1977,38,3038,Kirchlindach,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,0,0,2,Verheiratet,2,Protestantisch,13,Universität oder ETH,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),"Fürsprecher, Geschäftsführer"
95,12066,14700,Willy,Marti,m,1957,58,3283,Kallnach,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,0,0,1,Ledig,2,Protestantisch,14,Anderer Bildungsabschluss,1,Selbstständig erwerbend,Geschäftsführer Holzbaubetrieb
95,12069,14704,Martin,Schlup,m,1960,55,3054,Schüpfen,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,0,0,4,Geschieden,2,Protestantisch,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",1,Selbstständig erwerbend,Meisterlandwirt
95,12078,14714,Walter,Brog,m,1967,48,1967,Innertkirchen,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,0,0,,,,,,,,,Unternehmer
95,12098,14736,Thomas,Knutti,m,1973,42,3764,Weissenburg,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,0,0,,,,,,,,,Bergbauer und Berufsfahrer
95,12128,14768,Jürg,Iseli,m,1964,51,3645,Zwieselberg,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,0,0,2,Verheiratet,,,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",1,Selbstständig erwerbend,Meisterlandwirt
95,12144,14787,Ueli,Augstburger,m,1959,56,3115,Gerzensee,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,0,0,,,,,,,,,Meisterlandwirt
95,12163,14815,Manfred,Bühler,m,1979,36,2607,Cortébert,Schweiz,fr_CH,18800001115,SVP,3,SVP,18800000005,Bern,0,0,1,Ledig,2,Protestantisch,13,Universität oder ETH,1,Selbstständig erwerbend,Rechtsanwalt
95,12165,14817,Anne-Caroline,Graber,f,1976,39,2520,La Neuveville,Schweiz,fr_CH,18800001115,SVP,3,SVP,18800000005,Bern,0,0,1,Ledig,,,13,Universität oder ETH,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),"Dr.rer.pol., Handelslehrerin"
95,13574,16766,Heinz,Brand,m,1955,60,7250,Klosters,Schweiz,de_CH,18800001130,SVP,3,SVP,18800000009,Graubünden,1,0,2,Verheiratet,2,Protestantisch,13,Universität oder ETH,3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),Jurist
95,13600,16803,Rico,Rieder,m,1966,49,7302,Maienfeld,Schweiz,de_CH,18800001130,SVP,3,SVP,18800000009,Graubünden,0,0,,,,,,,,,Hausarzt
95,13602,16805,Jan,Koch,m,1984,31,7206,Igis,Schweiz,de_CH,18800001130,SVP,3,SVP,18800000009,Graubünden,0,0,1,Ledig,,,12,Fachhochschule oder Technikum,,,Leiter System Engineering
95,13604,16807,Mario,Cortesi,m,1960,55,7000,Chur,Schweiz,de_CH,18800001130,SVP,3,SVP,18800000009,Graubünden,0,0,2,Verheiratet,3,Römisch-katholisch,12,Fachhochschule oder Technikum,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Elektroingenieur / Betriebswirtschaftsingenieur
95,13606,16809,Beath,Nay,m,1969,46,7000,Chur,Schweiz,de_CH,18800001130,SVP,3,SVP,18800000009,Graubünden,0,0,2,Verheiratet,10,Konfessionslos,7,Handelsschule oder Handelsdiplom,1,Selbstständig erwerbend,Unternehmer
95,13646,16852,Gabriella,Binkert Becchetti,f,1960,55,7536,Sta. Maria V.M.,Schweiz,de_CH,18800001130,SVP,3,SVP,18800000009,Graubünden,0,0,2,Verheiratet,3,Römisch-katholisch,7,Handelsschule oder Handelsdiplom,1,Selbstständig erwerbend,Unternehmerin
95,13898,17112,Livio,Zanolari,m,1955,60,7000,Chur,Schweiz,de_CH,18800001130,SVP,3,SVP,18800000009,Graubünden,0,0,2,Verheiratet,3,Römisch-katholisch,13,Universität oder ETH,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Leiter Kommunkation
95,14000,17214,Renatus,Casutt,m,1951,64,7253,Falera,Schweiz,de_CH,18800001130,SVP,3,SVP,18800000009,Graubünden,0,0,,,,,,,,,Holzbauunternehmer
95,14141,17371,Raphael,Lanz,m,1968,47,3600,Thun,Schweiz,de_CH,18800001115,SVP,3,SVP,18800000005,Bern,0,0,2,Verheiratet,,,13,Universität oder ETH,,,"Stadtpräsident Thun / Dr. iur., Fürsprecher"
95,14696,18334,Patrick,Schäfli,m,1971,44,4410,Liestal,Schweiz,de_CH,18800003108,SVP,3,SVP,18800000003,Basel-Landschaft,0,0,2,Verheiratet,,,12,Fachhochschule oder Technikum,,,Betriebsoekonom HWV / KMU-Beratung
95,15548,19753,Benjamin,Fischer,m,1991,24,8604,Volketswil,Schweiz,de_CH,18800001191,SVP,3,SVP,18800000024,Zürich,0,0,,,,,12,Fachhochschule oder Technikum,,,Betriebsökonom FH
95,15649,19888,Sandra,Sollberger,f,1973,42,4416,Bubendorf,Schweiz,de_CH,18800003108,SVP,3,SVP,18800000003,Basel-Landschaft,0,0,2,Verheiratet,10,Konfessionslos,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",1,Selbstständig erwerbend,eidg. dipl. Malermeisterin/Geschäftsführerin
95,15653,19892,Jacqueline,Wunderer,f,1964,51,4244,Röschenz,Schweiz,de_CH,18800003108,SVP,3,SVP,18800000003,Basel-Landschaft,0,0,,,3,Römisch-katholisch,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",1,Selbstständig erwerbend,Unternehmerin / ehemalige Ermittlerin
95,15705,19999,Hans-Ueli,Vogt,m,1969,46,8005,Zürich,Schweiz,de_CH,18800001191,SVP,3,SVP,18800000024,Zürich,0,0,,,,,,,,,Prof. Dr. iur. Wirtschaftsrecht
95,15776,20075,Jürg,Sulser,m,1961,54,8112,Otelfingen,Schweiz,de_CH,18800001191,SVP,3,SVP,18800000024,Zürich,0,0,2,Verheiratet,,,,,,,Unternehmer
95,15777,20076,Martin,Haab,m,1962,53,8932,Mettmenstetten,Schweiz,de_CH,18800001191,SVP,3,SVP,18800000024,Zürich,0,0,2,Verheiratet,6,Andere christliche Gemeinschaften,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",1,Selbstständig erwerbend,"Landwirt, eidg. dipl."
95,15841,20178,Roger,Liebi,m,1961,54,8053,Zürich,Schweiz,de_CH,18800001191,SVP,3,SVP,18800000024,Zürich,0,0,5,Getrennt,1,Keine Angabe,9,"Maturitätsschule, Gymnasium oder Seminar",2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Associate Director
